,Unnamed: 0_x,date,country,id,start,end,severity,status,location,service_name,number_affected_products,city,Unnamed: 0_y,Start Date,End Date,Geo Locations,Disaster Type,Total Damages,Total Deaths,Total Affected
102,117,2022-09-19,India,tK27wxVTmR9qpxvE1oJw,2022-09-19T16:51:00+00:00,2022-09-19T19:40:00+00:00,medium,SERVICE_DISRUPTION,asia-south1,Multiple Products,2.0,Mumbai,853,2022-05-17,2022-10-31,"Arunachal Pradesh, Bihar, Gujarat, Himachal Pradesh, Madhya Pradesh, Maharashtra, Nagaland (Adm1). Cachar, East Khasi Hills, Ri-Bhoi (Adm2). ",Flood,4200000.0,2035.0,1301260.0
103,117,2022-09-19,India,tK27wxVTmR9qpxvE1oJw,2022-09-19T16:51:00+00:00,2022-09-19T19:40:00+00:00,medium,SERVICE_DISRUPTION,asia-south1,Multiple Products,2.0,Mumbai,854,2022-09-18,2022-09-24,Uttar Pradesh (Adm1). ,Flood,,,
104,118,2022-09-19,India,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,853,2022-05-17,2022-10-31,"Arunachal Pradesh, Bihar, Gujarat, Himachal Pradesh, Madhya Pradesh, Maharashtra, Nagaland (Adm1). Cachar, East Khasi Hills, Ri-Bhoi (Adm2). ",Flood,4200000.0,2035.0,1301260.0
105,118,2022-09-19,India,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,854,2022-09-18,2022-09-24,Uttar Pradesh (Adm1). ,Flood,,,
106,119,2022-09-19,Singapore,tK27wxVTmR9qpxvE1oJw,2022-09-19T16:51:00+00:00,2022-09-19T19:40:00+00:00,medium,SERVICE_DISRUPTION,asia-southeast1,Multiple Products,2.0,Jurong West,968,,,,,,,
107,120,2022-09-19,Singapore,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-southeast1,Google Kubernetes Engine,1.0,Jurong West,968,,,,,,,
108,121,2022-09-19,Indonesia,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-southeast2,Google Kubernetes Engine,1.0,Jakarta,870,,,,,,,
109,122,2022-09-19,Australia,tK27wxVTmR9qpxvE1oJw,2022-09-19T16:51:00+00:00,2022-09-19T19:40:00+00:00,medium,SERVICE_DISRUPTION,australia-southeast1,Multiple Products,2.0,Sydney,811,,,,,,,
110,123,2022-09-19,Australia,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,australia-southeast1,Google Kubernetes Engine,1.0,Sydney,811,,,,,,,
111,124,2022-09-19,Poland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-central2,Google Kubernetes Engine,1.0,Warsaw,892,,,,,,,
112,125,2022-09-19,Finland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-north1,Google Kubernetes Engine,1.0,Hamina,1002,,,,,,,
113,126,2022-09-19,Spain,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-southwest1,Google Kubernetes Engine,1.0,Madrid,838,,,,,,,
114,127,2022-09-19,Belgium,tK27wxVTmR9qpxvE1oJw,2022-09-19T16:51:00+00:00,2022-09-19T19:40:00+00:00,medium,SERVICE_DISRUPTION,europe-west1,Multiple Products,2.0,St. Ghislain,828,,,,,,,
115,128,2022-09-19,Belgium,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west1,Google Kubernetes Engine,1.0,St. Ghislain,828,,,,,,,
116,129,2022-09-19,Germany,tK27wxVTmR9qpxvE1oJw,2022-09-19T16:51:00+00:00,2022-09-19T19:40:00+00:00,medium,SERVICE_DISRUPTION,europe-west3,Multiple Products,2.0,Frankfurt,850,,,,,,,
117,130,2022-09-19,Germany,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west3,Google Kubernetes Engine,1.0,Frankfurt,850,,,,,,,
118,131,2022-09-19,Italy,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west8,Google Kubernetes Engine,1.0,Milan,862,,,,,,,
119,132,2022-09-19,United Kingdom,tK27wxVTmR9qpxvE1oJw,2022-09-19T16:51:00+00:00,2022-09-19T19:40:00+00:00,medium,SERVICE_DISRUPTION,europe-west2,Multiple Products,2.0,London,825,,,,,,,
120,133,2022-09-19,United Kingdom,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west2,Google Kubernetes Engine,1.0,London,825,,,,,,,
121,134,2022-09-19,Netherlands,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west4,Google Kubernetes Engine,1.0,Eemshaven,902,,,,,,,
122,135,2022-09-19,Switzerland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west6,Google Kubernetes Engine,1.0,Zurich,938,,,,,,,
123,136,2022-09-19,France,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west9,Google Kubernetes Engine,1.0,Paris,839,,,,,,,
124,137,2022-09-19,Katar,,,,,,,,,,963,,,,,,,
125,138,2022-09-19,Israel,,,,,,,,,,880,,,,,,,
126,139,2022-09-19,Canada,tK27wxVTmR9qpxvE1oJw,2022-09-19T16:51:00+00:00,2022-09-19T19:40:00+00:00,medium,SERVICE_DISRUPTION,northamerica-northeast1,Multiple Products,2.0,Montréal,833,,,,,,,
127,140,2022-09-19,Canada,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,northamerica-northeast1,Google Kubernetes Engine,1.0,Montréal,833,,,,,,,
128,141,2022-09-19,Brazil,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,southamerica-east1,Google Kubernetes Engine,1.0,São Paulo,821,,,,,,,
129,142,2022-09-19,Chile,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,southamerica-west1,Google Kubernetes Engine,1.0,Santiago,809,,,,,,,
130,143,2022-09-19,USA,tK27wxVTmR9qpxvE1oJw,2022-09-19T16:51:00+00:00,2022-09-19T19:40:00+00:00,medium,SERVICE_DISRUPTION,us-central1,Multiple Products,2.0,Council Bluffs,908,,,,,,,
131,144,2022-09-19,USA,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,us-central1,Google Kubernetes Engine,1.0,Council Bluffs,908,,,,,,,
132,149,2022-09-20,Taiwan,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-east1,Google Kubernetes Engine,1.0,Changhua County,1114,,,,,,,
133,150,2022-09-20,Hong Kong,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-east2,Google Kubernetes Engine,1.0,Hong Kong,1133,,,,,,,
134,151,2022-09-20,Japan,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-northeast1,Google Kubernetes Engine,1.0,Tokyo,1057,2022-09-18,2022-09-20,Kagosima (Adm1). ,Storm,2000000.0,5.0,1340.0
135,152,2022-09-20,South Korea,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-northeast3,Google Kubernetes Engine,1.0,Seoul,1106,,,,,,,
136,153,2022-09-20,India,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,1055,2022-05-17,2022-10-31,"Arunachal Pradesh, Bihar, Gujarat, Himachal Pradesh, Madhya Pradesh, Maharashtra, Nagaland (Adm1). Cachar, East Khasi Hills, Ri-Bhoi (Adm2). ",Flood,4200000.0,2035.0,1301260.0
137,153,2022-09-20,India,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,1056,2022-09-18,2022-09-24,Uttar Pradesh (Adm1). ,Flood,,,
138,154,2022-09-20,Singapore,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-southeast1,Google Kubernetes Engine,1.0,Jurong West,1170,,,,,,,
139,155,2022-09-20,Indonesia,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-southeast2,Google Kubernetes Engine,1.0,Jakarta,1072,,,,,,,
140,156,2022-09-20,Australia,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,australia-southeast1,Google Kubernetes Engine,1.0,Sydney,1013,,,,,,,
141,157,2022-09-20,Poland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-central2,Google Kubernetes Engine,1.0,Warsaw,1094,,,,,,,
142,158,2022-09-20,Finland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-north1,Google Kubernetes Engine,1.0,Hamina,1204,,,,,,,
143,159,2022-09-20,Spain,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-southwest1,Google Kubernetes Engine,1.0,Madrid,1040,,,,,,,
144,160,2022-09-20,Belgium,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west1,Google Kubernetes Engine,1.0,St. Ghislain,1030,,,,,,,
145,161,2022-09-20,Germany,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west3,Google Kubernetes Engine,1.0,Frankfurt,1052,,,,,,,
146,162,2022-09-20,Italy,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west8,Google Kubernetes Engine,1.0,Milan,1064,,,,,,,
147,163,2022-09-20,United Kingdom,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west2,Google Kubernetes Engine,1.0,London,1027,,,,,,,
148,164,2022-09-20,Netherlands,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west4,Google Kubernetes Engine,1.0,Eemshaven,1104,,,,,,,
149,165,2022-09-20,Switzerland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west6,Google Kubernetes Engine,1.0,Zurich,1140,,,,,,,
150,166,2022-09-20,France,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west9,Google Kubernetes Engine,1.0,Paris,1041,,,,,,,
151,167,2022-09-20,Katar,,,,,,,,,,1165,,,,,,,
152,168,2022-09-20,Israel,,,,,,,,,,1082,,,,,,,
153,169,2022-09-20,Canada,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,northamerica-northeast1,Google Kubernetes Engine,1.0,Montréal,1035,,,,,,,
154,170,2022-09-20,Brazil,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,southamerica-east1,Google Kubernetes Engine,1.0,São Paulo,1023,,,,,,,
155,171,2022-09-20,Chile,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,southamerica-west1,Google Kubernetes Engine,1.0,Santiago,1011,,,,,,,
156,172,2022-09-20,USA,VwYPkFLRVN72LijtLvDa,2022-09-20T22:31:31+00:00,2022-09-20T23:31:52+00:00,low,SERVICE_INFORMATION,us-east1,Google Cloud SQL,1.0,Moncks Corner,1110,,,,,,,
157,173,2022-09-20,USA,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,us-central1,Google Kubernetes Engine,1.0,Council Bluffs,1110,,,,,,,
158,178,2022-09-21,Taiwan,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-east1,Google Kubernetes Engine,1.0,Changhua County,1316,,,,,,,
159,179,2022-09-21,Hong Kong,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-east2,Google Kubernetes Engine,1.0,Hong Kong,1335,,,,,,,
160,180,2022-09-21,Japan,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-northeast1,Google Kubernetes Engine,1.0,Tokyo,1259,,,,,,,
161,181,2022-09-21,South Korea,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-northeast3,Google Kubernetes Engine,1.0,Seoul,1308,,,,,,,
162,182,2022-09-21,India,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,1257,2022-05-17,2022-10-31,"Arunachal Pradesh, Bihar, Gujarat, Himachal Pradesh, Madhya Pradesh, Maharashtra, Nagaland (Adm1). Cachar, East Khasi Hills, Ri-Bhoi (Adm2). ",Flood,4200000.0,2035.0,1301260.0
163,182,2022-09-21,India,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,1258,2022-09-18,2022-09-24,Uttar Pradesh (Adm1). ,Flood,,,
164,183,2022-09-21,Singapore,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-southeast1,Google Kubernetes Engine,1.0,Jurong West,1372,,,,,,,
165,184,2022-09-21,Indonesia,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-southeast2,Google Kubernetes Engine,1.0,Jakarta,1274,,,,,,,
166,185,2022-09-21,Australia,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,australia-southeast1,Google Kubernetes Engine,1.0,Sydney,1215,,,,,,,
167,186,2022-09-21,Poland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-central2,Google Kubernetes Engine,1.0,Warsaw,1296,,,,,,,
168,187,2022-09-21,Finland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-north1,Google Kubernetes Engine,1.0,Hamina,1406,,,,,,,
169,188,2022-09-21,Spain,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-southwest1,Google Kubernetes Engine,1.0,Madrid,1242,,,,,,,
170,189,2022-09-21,Belgium,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west1,Google Kubernetes Engine,1.0,St. Ghislain,1232,,,,,,,
171,190,2022-09-21,Germany,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west3,Google Kubernetes Engine,1.0,Frankfurt,1254,,,,,,,
172,191,2022-09-21,Italy,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west8,Google Kubernetes Engine,1.0,Milan,1266,,,,,,,
173,192,2022-09-21,United Kingdom,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west2,Google Kubernetes Engine,1.0,London,1229,,,,,,,
174,193,2022-09-21,Netherlands,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west4,Google Kubernetes Engine,1.0,Eemshaven,1306,,,,,,,
175,194,2022-09-21,Switzerland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west6,Google Kubernetes Engine,1.0,Zurich,1342,,,,,,,
176,195,2022-09-21,France,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west9,Google Kubernetes Engine,1.0,Paris,1243,,,,,,,
177,196,2022-09-21,Katar,,,,,,,,,,1367,,,,,,,
178,197,2022-09-21,Israel,,,,,,,,,,1284,,,,,,,
179,198,2022-09-21,Canada,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,northamerica-northeast1,Google Kubernetes Engine,1.0,Montréal,1237,,,,,,,
180,199,2022-09-21,Brazil,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,southamerica-east1,Google Kubernetes Engine,1.0,São Paulo,1225,,,,,,,
181,200,2022-09-21,Chile,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,southamerica-west1,Google Kubernetes Engine,1.0,Santiago,1213,,,,,,,
182,201,2022-09-21,USA,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,us-central1,Google Kubernetes Engine,1.0,Council Bluffs,1312,,,,,,,
183,206,2022-09-22,Taiwan,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-east1,Google Kubernetes Engine,1.0,Changhua County,1518,,,,,,,
184,207,2022-09-22,Hong Kong,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-east2,Google Kubernetes Engine,1.0,Hong Kong,1537,,,,,,,
185,208,2022-09-22,Japan,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-northeast1,Google Kubernetes Engine,1.0,Tokyo,1461,,,,,,,
186,209,2022-09-22,South Korea,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-northeast3,Google Kubernetes Engine,1.0,Seoul,1510,,,,,,,
187,210,2022-09-22,India,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,1459,2022-05-17,2022-10-31,"Arunachal Pradesh, Bihar, Gujarat, Himachal Pradesh, Madhya Pradesh, Maharashtra, Nagaland (Adm1). Cachar, East Khasi Hills, Ri-Bhoi (Adm2). ",Flood,4200000.0,2035.0,1301260.0
188,210,2022-09-22,India,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,1460,2022-09-18,2022-09-24,Uttar Pradesh (Adm1). ,Flood,,,
189,211,2022-09-22,Singapore,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-southeast1,Google Kubernetes Engine,1.0,Jurong West,1574,,,,,,,
190,212,2022-09-22,Indonesia,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-southeast2,Google Kubernetes Engine,1.0,Jakarta,1476,,,,,,,
191,213,2022-09-22,Australia,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,australia-southeast1,Google Kubernetes Engine,1.0,Sydney,1417,,,,,,,
192,214,2022-09-22,Poland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-central2,Google Kubernetes Engine,1.0,Warsaw,1498,,,,,,,
193,215,2022-09-22,Finland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-north1,Google Kubernetes Engine,1.0,Hamina,1608,,,,,,,
194,216,2022-09-22,Spain,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-southwest1,Google Kubernetes Engine,1.0,Madrid,1444,,,,,,,
195,217,2022-09-22,Belgium,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west1,Google Kubernetes Engine,1.0,St. Ghislain,1434,,,,,,,
196,218,2022-09-22,Germany,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west3,Google Kubernetes Engine,1.0,Frankfurt,1456,,,,,,,
197,219,2022-09-22,Italy,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west8,Google Kubernetes Engine,1.0,Milan,1468,,,,,,,
198,220,2022-09-22,United Kingdom,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west2,Google Kubernetes Engine,1.0,London,1431,,,,,,,
199,221,2022-09-22,Netherlands,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west4,Google Kubernetes Engine,1.0,Eemshaven,1508,,,,,,,
200,222,2022-09-22,Switzerland,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west6,Google Kubernetes Engine,1.0,Zurich,1544,,,,,,,
201,223,2022-09-22,France,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,europe-west9,Google Kubernetes Engine,1.0,Paris,1445,,,,,,,
202,224,2022-09-22,Katar,,,,,,,,,,1569,,,,,,,
203,225,2022-09-22,Israel,,,,,,,,,,1486,,,,,,,
204,226,2022-09-22,Canada,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,northamerica-northeast1,Google Kubernetes Engine,1.0,Montréal,1439,,,,,,,
205,227,2022-09-22,Brazil,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,southamerica-east1,Google Kubernetes Engine,1.0,São Paulo,1427,,,,,,,
206,228,2022-09-22,Chile,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,southamerica-west1,Google Kubernetes Engine,1.0,Santiago,1415,,,,,,,
207,229,2022-09-22,USA,MzXRzD5WSRyyuYaJsX9Y,2022-09-22T11:28:00+00:00,2022-09-22T11:50:00+00:00,high,SERVICE_OUTAGE,us-central1,Google Cloud Networking,1.0,Council Bluffs,1514,,,,,,,
208,230,2022-09-22,USA,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,us-central1,Google Kubernetes Engine,1.0,Council Bluffs,1514,,,,,,,
209,235,2022-09-23,Taiwan,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-east1,Google Kubernetes Engine,1.0,Changhua County,1720,,,,,,,
210,236,2022-09-23,Hong Kong,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-east2,Google Kubernetes Engine,1.0,Hong Kong,1739,,,,,,,
211,237,2022-09-23,Japan,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-northeast1,Google Kubernetes Engine,1.0,Tokyo,1663,,,,,,,
212,238,2022-09-23,South Korea,urNR4xD4gBNsyaZj3W1i,2022-09-15T23:01:57+00:00,2022-09-29T20:49:04+00:00,low,SERVICE_INFORMATION,asia-northeast3,Google Kubernetes Engine,1.0,Seoul,1712,,,,,,,
